date,county,city,pm25_ugm3,ozone_ppm,aqi,aqi_category,year,month
2024-11-07,Sonoma,Santa Rosa,44.5,0.05,121,Unhealthy for Sensitive Groups,2024,11
2024-11-08,San Francisco,Daly City,21.3,0.05,81,Moderate,2024,11
2024-11-08,Alameda,Fremont,45.8,0.05,117,Unhealthy for Sensitive Groups,2024,11
2024-11-09,San Francisco,San Francisco,12.7,0.03,89,Moderate,2024,11
2024-11-11,Los Angeles,Long Beach,49.5,0.034,163,Unhealthy,2024,11
2024-11-12,Los Angeles,Pasadena,10.5,0.051,82,Moderate,2024,11
2024-11-13,Monterey,Monterey,15.9,0.048,74,Moderate,2024,11
2024-11-14,Shasta,Redding,47.1,0.03,121,Unhealthy for Sensitive Groups,2024,11
2024-11-15,Marin,Mill Valley,15.8,0.046,73,Moderate,2024,11
2024-11-16,Sacramento,Elk Grove,35.1,0.024,111,Unhealthy for Sensitive Groups,2024,11
2024-11-17,Alameda,Oakland,10.1,0.037,64,Moderate,2024,11
2024-11-19,Marin,Mill Valley,27.7,0.027,87,Moderate,2024,11
2024-11-20,San Francisco,Daly City,18.5,0.04,95,Moderate,2024,11
2024-11-22,Napa,Napa,19.8,0.042,82,Moderate,2024,11
2024-11-23,San Bernardino,Ontario,8.6,0.045,114,Unhealthy for Sensitive Groups,2024,11
2024-11-23,Riverside,Palm Springs,42.6,0.029,130,Unhealthy for Sensitive Groups,2024,11
2024-11-26,Los Angeles,Pasadena,34.1,0.024,116,Unhealthy for Sensitive Groups,2024,11
2024-11-27,Sacramento,Sacramento,47.1,0.049,115,Unhealthy for Sensitive Groups,2024,11
2024-11-29,Sacramento,Elk Grove,25.7,0.049,104,Unhealthy for Sensitive Groups,2024,11
2024-11-30,Sonoma,Petaluma,51.2,0.024,116,Unhealthy for Sensitive Groups,2024,11
2024-12-02,Marin,Mill Valley,27.3,0.033,101,Unhealthy for Sensitive Groups,2024,12
2024-12-02,Monterey,Salinas,47.8,0.048,134,Unhealthy for Sensitive Groups,2024,12
2024-12-02,Shasta,Redding,44.8,0.038,104,Unhealthy for Sensitive Groups,2024,12
2024-12-03,Alameda,Oakland,47.0,0.039,137,Unhealthy for Sensitive Groups,2024,12
2024-12-03,San Bernardino,Ontario,41.4,0.024,135,Unhealthy for Sensitive Groups,2024,12
2024-12-04,Monterey,Monterey,41.8,0.043,110,Unhealthy for Sensitive Groups,2024,12
2024-12-05,Riverside,Palm Springs,22.5,0.021,88,Moderate,2024,12
2024-12-09,Napa,Napa,22.2,0.021,84,Moderate,2024,12
2024-12-09,Fresno,Fresno,32.6,0.047,125,Unhealthy for Sensitive Groups,2024,12
2024-12-10,Shasta,Redding,10.2,0.054,65,Moderate,2024,12
2024-12-11,San Diego,San Diego,38.5,0.026,104,Unhealthy for Sensitive Groups,2024,12
2024-12-11,Los Angeles,Los Angeles,33.7,0.042,150,Unhealthy for Sensitive Groups,2024,12
2024-12-12,Kern,Bakersfield,29.4,0.029,119,Unhealthy for Sensitive Groups,2024,12
2024-12-13,Sonoma,Santa Rosa,8.9,0.05,82,Moderate,2024,12
2024-12-13,Sonoma,Petaluma,12.9,0.048,84,Moderate,2024,12
2024-12-18,Sacramento,Elk Grove,25.9,0.027,70,Moderate,2024,12
2024-12-19,Riverside,Palm Springs,37.6,0.027,110,Unhealthy for Sensitive Groups,2024,12
2024-12-22,San Diego,San Diego,35.3,0.046,82,Moderate,2024,12
2024-12-23,San Bernardino,Ontario,10.4,0.033,109,Unhealthy for Sensitive Groups,2024,12
2024-12-24,Los Angeles,Long Beach,14.1,0.028,90,Moderate,2024,12
2024-12-26,Riverside,Palm Springs,11.7,0.041,76,Moderate,2024,12
2024-12-26,Fresno,Clovis,35.4,0.028,137,Unhealthy for Sensitive Groups,2024,12
2024-12-26,Riverside,Riverside,9.6,0.038,81,Moderate,2024,12
2024-12-27,Napa,Napa,31.9,0.027,106,Unhealthy for Sensitive Groups,2024,12
2024-12-27,Marin,Mill Valley,54.4,0.038,132,Unhealthy for Sensitive Groups,2024,12
2024-12-28,Riverside,Riverside,28.5,0.028,111,Unhealthy for Sensitive Groups,2024,12
2024-12-28,Los Angeles,Long Beach,42.0,0.034,128,Unhealthy for Sensitive Groups,2024,12
2024-12-29,Monterey,Monterey,34.9,0.022,98,Moderate,2024,12
